,Location,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Delivery_Time,Cuisine1,Cuisine2,Cuisine3,Cuisine4,Cuisine5,Cuisine6,Cuisine7,Cuisine8
5929,10,200.0,50.0,3.5,89.0,21.0,30,73,26,16,69,69,69,69,69
5930,6,500.0,50.0,3.9,153.0,94.0,65,93,48,39,26,69,69,69,69
5931,33,100.0,50.0,3.3,11.0,1.0,30,31,69,69,69,69,69,69,69
5932,9,450.0,200.0,3.8,2534.0,1336.0,65,68,73,26,69,69,69,69,69
5933,6,150.0,50.0,3.4,21.0,4.0,30,39,69,69,69,69,69,69,69
5934,19,400.0,99.0,3.3,51.0,28.0,65,73,47,77,86,29,69,69,69
5935,27,100.0,50.0,4.2,206.0,81.0,30,29,69,69,69,69,69,69,69
5936,10,100.0,50.0,3.4,16.0,2.0,30,31,69,69,69,69,69,69,69
5937,26,200.0,0.0,3.8,25.0,5.0,30,77,31,69,69,69,69,69,69
5938,8,300.0,50.0,3.7,293.0,138.0,30,73,26,69,69,69,69,69,69
5939,15,200.0,50.0,0.0,0.0,0.0,30,73,68,26,69,69,69,69,69
5940,4,200.0,50.0,3.8,66.0,55.0,30,29,69,69,69,69,69,69,69
5941,28,200.0,50.0,3.5,39.0,16.0,45,73,26,88,69,69,69,69,69
5942,29,200.0,50.0,3.7,185.0,29.0,65,73,26,69,69,69,69,69,69
5943,2,100.0,50.0,3.4,163.0,24.0,30,80,31,64,69,69,69,69,69
5944,23,350.0,50.0,3.4,18.0,4.0,30,88,73,26,69,69,69,69,69
5945,17,150.0,50.0,3.9,67.0,28.0,30,22,31,14,69,69,69,69,69
5946,29,400.0,99.0,4.1,1265.0,587.0,30,9,31,69,69,69,69,69,69
5947,29,150.0,50.0,3.3,11.0,4.0,30,73,31,69,69,69,69,69,69
5948,5,200.0,50.0,3.5,1240.0,887.0,65,22,26,69,69,69,69,69,69
5949,21,250.0,99.0,3.2,13.0,2.0,30,2,73,47,62,69,69,69,69
5950,9,250.0,50.0,3.0,5.0,0.0,30,31,68,26,69,69,69,69,69
5951,30,50.0,50.0,0.0,0.0,0.0,30,31,27,69,69,69,69,69,69
5952,1,200.0,50.0,3.7,27.0,25.0,30,73,68,83,69,69,69,69,69
5953,28,150.0,50.0,0.0,0.0,0.0,30,26,73,69,69,69,69,69,69
5954,6,100.0,50.0,3.8,201.0,99.0,45,31,69,69,69,69,69,69,69
5955,18,100.0,50.0,3.4,19.0,0.0,30,64,88,92,69,69,69,69,69
5956,17,150.0,50.0,3.3,254.0,39.0,45,26,73,69,69,69,69,69,69
5957,16,250.0,99.0,3.7,107.0,17.0,45,73,68,26,14,69,69,69,69
5958,6,150.0,50.0,3.6,51.0,14.0,30,73,31,69,69,69,69,69,69
5959,8,200.0,50.0,3.8,298.0,134.0,45,88,73,69,69,69,69,69,69
5960,15,200.0,50.0,3.6,152.0,20.0,30,73,26,69,69,69,69,69,69
5961,10,100.0,50.0,0.0,0.0,0.0,30,92,31,69,69,69,69,69,69
5962,17,200.0,50.0,2.6,88.0,33.0,30,22,77,31,14,69,69,69,69
5963,27,300.0,99.0,4.3,136.0,82.0,45,29,69,69,69,69,69,69,69
5964,4,150.0,50.0,0.0,0.0,0.0,30,26,69,69,69,69,69,69,69
5965,6,200.0,50.0,3.4,18.0,5.0,30,26,73,69,69,69,69,69,69
5966,28,300.0,50.0,0.0,0.0,0.0,30,73,26,69,69,69,69,69,69
5967,29,100.0,50.0,3.3,14.0,1.0,30,73,69,69,69,69,69,69,69
5968,27,150.0,50.0,0.0,0.0,0.0,30,14,29,69,69,69,69,69,69
5969,29,150.0,50.0,3.7,71.0,28.0,30,9,31,69,69,69,69,69,69
5970,26,250.0,50.0,3.6,29.0,13.0,45,77,31,69,69,69,69,69,69
5971,26,200.0,50.0,3.6,11.0,5.0,30,73,69,69,69,69,69,69,69
5972,15,100.0,50.0,3.9,75.0,47.0,45,29,69,69,69,69,69,69,69
5973,21,150.0,50.0,4.2,337.0,209.0,45,45,31,69,69,69,69,69,69
5974,28,200.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
5975,27,150.0,0.0,3.4,15.0,14.0,30,26,31,92,69,69,69,69,69
5976,1,100.0,50.0,0.0,0.0,0.0,30,31,69,69,69,69,69,69,69
5977,8,200.0,50.0,3.8,335.0,72.0,45,26,67,69,69,69,69,69,69
5978,17,100.0,50.0,3.7,17.0,2.0,45,31,92,69,69,69,69,69,69
5979,5,600.0,50.0,4.4,1990.0,1091.0,30,5,48,54,26,67,97,69,69
5980,10,150.0,50.0,3.7,36.0,25.0,30,88,92,77,68,69,69,69,69
5981,24,500.0,50.0,4.0,71.0,28.0,30,54,48,5,69,69,69,69,69
5982,8,200.0,50.0,3.5,60.0,21.0,30,73,69,69,69,69,69,69,69
5983,17,150.0,50.0,3.5,10.0,3.0,30,65,29,31,69,69,69,69,69
5984,8,100.0,50.0,3.6,66.0,20.0,30,26,69,69,69,69,69,69,69
5985,12,100.0,50.0,4.3,131.0,25.0,30,88,69,69,69,69,69,69,69
5986,28,100.0,50.0,0.0,0.0,0.0,30,73,67,29,14,69,69,69,69
5987,30,200.0,50.0,3.2,85.0,28.0,65,73,26,16,69,69,69,69,69
5988,4,200.0,99.0,3.7,1056.0,329.0,65,31,69,69,69,69,69,69,69
5989,4,200.0,50.0,3.7,164.0,106.0,30,77,31,69,69,69,69,69,69
5990,5,150.0,50.0,3.2,11.0,2.0,30,16,68,69,69,69,69,69,69
5991,8,200.0,50.0,3.8,254.0,118.0,45,31,14,69,69,69,69,69,69
5992,7,300.0,0.0,3.9,379.0,192.0,30,73,88,69,69,69,69,69,69
5993,30,200.0,50.0,2.8,336.0,121.0,45,73,26,16,69,69,69,69,69
5994,16,200.0,50.0,3.8,35.0,11.0,30,4,83,69,69,69,69,69,69
5995,2,100.0,50.0,3.4,94.0,36.0,45,73,31,69,69,69,69,69,69
5996,4,150.0,50.0,3.1,11.0,4.0,45,26,73,69,69,69,69,69,69
5997,25,100.0,50.0,0.0,0.0,0.0,30,31,26,69,69,69,69,69,69
5998,16,100.0,50.0,3.7,103.0,29.0,30,92,69,69,69,69,69,69,69
5999,17,200.0,50.0,0.0,0.0,0.0,45,73,69,69,69,69,69,69,69
6000,17,150.0,50.0,0.0,0.0,0.0,30,31,69,69,69,69,69,69,69
6001,17,150.0,50.0,3.6,11.0,1.0,30,65,31,88,26,69,69,69,69
6002,6,250.0,50.0,0.0,0.0,0.0,30,16,73,26,69,69,69,69,69
6003,26,200.0,50.0,3.3,15.0,4.0,30,88,73,26,69,69,69,69,69
6004,8,250.0,50.0,0.0,0.0,0.0,30,26,69,69,69,69,69,69,69
6005,17,200.0,99.0,3.9,357.0,114.0,30,73,26,31,69,69,69,69,69
6006,16,250.0,99.0,3.9,209.0,89.0,45,77,31,29,69,69,69,69,69
6007,16,150.0,50.0,3.9,149.0,14.0,45,73,26,31,69,69,69,69,69
6008,14,150.0,50.0,3.7,44.0,10.0,65,42,29,69,69,69,69,69,69
6009,26,100.0,50.0,3.8,207.0,72.0,65,92,69,69,69,69,69,69,69
6010,15,450.0,50.0,4.4,2709.0,1616.0,45,5,28,73,69,69,69,69,69
6011,26,200.0,50.0,3.6,43.0,16.0,45,73,26,31,69,69,69,69,69
6012,24,200.0,50.0,4.0,359.0,148.0,45,14,31,73,69,69,69,69,69
6013,21,100.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
6014,10,200.0,50.0,3.1,26.0,7.0,45,73,26,69,69,69,69,69,69
6015,29,400.0,50.0,4.3,217.0,145.0,30,73,68,16,69,69,69,69,69
6016,28,400.0,50.0,3.9,122.0,85.0,30,20,2,31,69,69,69,69,69
6017,9,200.0,50.0,3.7,238.0,131.0,45,31,69,69,69,69,69,69,69
6018,18,250.0,50.0,3.8,224.0,129.0,45,85,47,29,69,69,69,69,69
6019,9,200.0,50.0,3.8,149.0,74.0,30,41,4,26,68,69,69,69,69
6020,30,200.0,50.0,3.7,660.0,391.0,65,73,92,26,69,69,69,69,69
6021,34,150.0,50.0,3.0,5.0,1.0,30,26,69,69,69,69,69,69,69
6022,26,200.0,50.0,0.0,0.0,0.0,30,73,52,16,69,69,69,69,69
6023,4,200.0,50.0,3.9,96.0,44.0,30,83,31,69,69,69,69,69,69
6024,15,100.0,50.0,3.9,185.0,110.0,65,29,9,69,69,69,69,69,69
6025,14,150.0,50.0,3.6,47.0,17.0,30,9,29,22,31,14,69,69,69
6026,15,150.0,50.0,3.4,15.0,8.0,45,31,73,69,69,69,69,69,69
6027,28,200.0,50.0,3.9,66.0,37.0,65,62,47,69,69,69,69,69,69
6028,16,150.0,50.0,4.0,217.0,65.0,30,22,47,69,69,69,69,69,69
6029,34,150.0,50.0,3.2,69.0,38.0,45,92,69,69,69,69,69,69,69
6030,28,100.0,50.0,0.0,0.0,0.0,30,26,31,69,69,69,69,69,69
6031,8,150.0,99.0,3.9,563.0,293.0,45,20,31,69,69,69,69,69,69
6032,11,100.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
6033,10,100.0,50.0,4.3,462.0,254.0,30,31,69,69,69,69,69,69,69
6034,32,150.0,50.0,3.8,407.0,190.0,30,83,69,69,69,69,69,69,69
6035,30,250.0,50.0,4.5,4094.0,2936.0,45,47,77,29,14,69,69,69,69
6036,34,150.0,50.0,0.0,0.0,0.0,30,31,26,69,69,69,69,69,69
6037,15,350.0,50.0,3.3,19.0,7.0,30,16,73,26,69,69,69,69,69
6038,34,200.0,50.0,3.6,191.0,64.0,30,31,39,85,84,69,69,69,69
6039,6,250.0,50.0,3.3,9.0,5.0,30,22,31,69,69,69,69,69,69
6040,34,250.0,50.0,3.0,5.0,3.0,30,73,26,57,69,69,69,69,69
6041,31,150.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
6042,31,200.0,50.0,3.5,132.0,92.0,30,65,88,92,26,31,73,69,69
6043,14,100.0,50.0,3.5,21.0,3.0,30,31,69,69,69,69,69,69,69
6044,17,100.0,50.0,3.0,28.0,6.0,30,14,39,69,69,69,69,69,69
6045,10,50.0,50.0,3.2,6.0,1.0,30,14,69,69,69,69,69,69,69
6046,5,100.0,50.0,0.0,0.0,0.0,30,26,73,88,29,69,69,69,69
6047,28,200.0,50.0,3.2,9.0,1.0,30,26,73,69,69,69,69,69,69
6048,7,900.0,99.0,4.3,1788.0,1130.0,65,73,68,51,69,69,69,69,69
6049,6,250.0,50.0,4.0,500.0,139.0,65,73,26,68,69,69,69,69,69
6050,10,200.0,50.0,4.1,200.0,62.0,45,31,39,85,84,69,69,69,69
6051,18,150.0,50.0,3.7,453.0,153.0,30,16,73,83,69,69,69,69,69
6052,8,200.0,50.0,0.0,0.0,0.0,30,47,86,26,31,69,69,69,69
6053,14,200.0,50.0,3.3,14.0,5.0,30,73,31,88,92,69,69,69,69
6054,30,100.0,50.0,0.0,0.0,0.0,30,29,42,49,69,69,69,69,69
6055,34,300.0,50.0,3.8,88.0,31.0,30,99,39,101,69,69,69,69,69
6056,20,200.0,50.0,3.6,47.0,11.0,30,73,26,69,69,69,69,69,69
6057,27,200.0,50.0,3.5,80.0,47.0,30,26,31,73,88,69,69,69,69
6058,18,250.0,50.0,3.5,15.0,11.0,30,27,22,31,29,14,69,69,69
6059,18,150.0,50.0,3.0,9.0,3.0,30,95,14,31,69,69,69,69,69
6060,10,150.0,50.0,3.1,9.0,1.0,30,16,69,69,69,69,69,69,69
6061,16,300.0,50.0,3.3,7.0,3.0,30,73,88,26,69,69,69,69,69
6062,17,200.0,50.0,3.9,86.0,49.0,30,22,31,14,69,69,69,69,69
6063,10,750.0,99.0,4.5,1435.0,991.0,45,73,69,69,69,69,69,69,69
6064,29,200.0,99.0,4.0,363.0,228.0,45,9,29,31,69,69,69,69,69
6065,1,100.0,50.0,3.7,101.0,35.0,30,26,69,69,69,69,69,69,69
6066,10,50.0,50.0,3.4,17.0,9.0,30,92,69,69,69,69,69,69,69
6067,26,250.0,50.0,3.8,32.0,8.0,30,88,73,26,29,14,69,69,69
6068,17,300.0,99.0,3.9,1368.0,719.0,45,28,47,69,69,69,69,69,69
6069,4,200.0,99.0,3.7,99.0,82.0,30,88,69,69,69,69,69,69,69
6070,10,100.0,50.0,0.0,0.0,0.0,30,67,31,26,69,69,69,69,69
6071,26,150.0,50.0,0.0,0.0,0.0,30,26,67,69,69,69,69,69,69
6072,28,600.0,50.0,4.3,511.0,312.0,30,2,47,62,69,69,69,69,69
6073,26,150.0,50.0,4.4,120.0,38.0,30,29,42,9,31,69,69,69,69
6074,28,150.0,50.0,3.4,27.0,2.0,45,77,31,69,69,69,69,69,69
6075,15,400.0,99.0,3.7,199.0,96.0,45,73,26,86,69,69,69,69,69
6076,5,250.0,0.0,3.4,13.0,0.0,30,73,69,69,69,69,69,69,69
6077,28,150.0,50.0,3.4,32.0,16.0,30,31,69,69,69,69,69,69,69
6078,8,200.0,50.0,3.6,89.0,25.0,30,22,29,69,69,69,69,69,69
6079,9,250.0,50.0,0.0,0.0,0.0,30,73,26,69,69,69,69,69,69
6080,15,150.0,50.0,3.2,5.0,2.0,30,26,69,69,69,69,69,69,69
6081,4,200.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
6082,27,200.0,50.0,3.8,353.0,141.0,30,20,31,14,69,69,69,69,69
6083,4,200.0,99.0,3.6,166.0,64.0,30,68,73,69,69,69,69,69,69
6084,30,100.0,50.0,3.6,27.0,6.0,30,42,29,69,69,69,69,69,69
6085,1,100.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
6086,4,200.0,50.0,3.5,73.0,16.0,65,73,68,26,69,69,69,69,69
6087,29,150.0,50.0,3.2,62.0,29.0,30,9,29,69,69,69,69,69,69
6088,30,100.0,50.0,0.0,0.0,0.0,30,92,65,69,69,69,69,69,69
6089,32,150.0,50.0,0.0,0.0,0.0,30,31,69,69,69,69,69,69,69
6090,33,150.0,50.0,0.0,0.0,0.0,30,31,69,69,69,69,69,69,69
6091,21,300.0,50.0,2.8,19.0,4.0,45,26,73,92,31,14,69,69,69
6092,30,300.0,50.0,4.1,854.0,333.0,45,31,20,28,101,14,69,69,69
6093,29,100.0,99.0,3.0,60.0,9.0,45,65,31,69,69,69,69,69,69
6094,6,200.0,50.0,3.4,8.0,3.0,30,73,68,69,69,69,69,69,69
6095,10,100.0,50.0,3.1,6.0,0.0,30,92,39,69,69,69,69,69,69
6096,4,200.0,50.0,3.9,113.0,101.0,65,22,69,69,69,69,69,69,69
6097,26,200.0,50.0,3.6,9.0,2.0,30,73,26,16,69,69,69,69,69
6098,19,100.0,50.0,0.0,0.0,0.0,30,31,69,69,69,69,69,69,69
6099,21,50.0,50.0,3.3,10.0,0.0,30,42,69,69,69,69,69,69,69
6100,8,100.0,50.0,3.8,110.0,78.0,30,9,69,69,69,69,69,69,69
6101,28,100.0,50.0,3.8,67.0,17.0,30,88,69,69,69,69,69,69,69
6102,28,600.0,50.0,3.7,254.0,189.0,45,26,86,48,97,69,69,69,69
6103,15,100.0,50.0,0.0,0.0,0.0,30,47,88,42,69,69,69,69,69
6104,33,150.0,50.0,3.0,9.0,3.0,30,95,14,31,69,69,69,69,69
6105,17,300.0,50.0,3.6,13.0,10.0,30,26,16,73,69,69,69,69,69
6106,25,50.0,50.0,0.0,0.0,0.0,30,49,69,69,69,69,69,69,69
6107,10,350.0,50.0,4.3,418.0,220.0,30,22,28,84,47,31,29,14,69
6108,4,150.0,50.0,0.0,0.0,0.0,45,9,69,69,69,69,69,69,69
6109,4,200.0,50.0,3.4,67.0,16.0,45,73,88,26,69,69,69,69,69
6110,8,200.0,50.0,3.0,4.0,0.0,30,68,73,69,69,69,69,69,69
6111,17,150.0,50.0,0.0,0.0,0.0,30,14,95,31,69,69,69,69,69
6112,4,200.0,50.0,3.5,38.0,17.0,30,73,26,68,69,69,69,69,69
6113,21,150.0,50.0,4.1,237.0,134.0,30,29,14,69,69,69,69,69,69
6114,10,200.0,50.0,4.2,343.0,97.0,30,84,73,16,29,14,101,69,69
6115,34,300.0,50.0,4.4,812.0,457.0,45,9,29,22,69,69,69,69,69
6116,21,100.0,50.0,4.2,283.0,139.0,30,92,69,69,69,69,69,69,69
6117,19,200.0,50.0,3.1,5.0,1.0,30,73,69,69,69,69,69,69,69
6118,6,200.0,50.0,0.0,0.0,0.0,30,73,68,26,69,69,69,69,69
6119,19,200.0,99.0,3.4,92.0,58.0,45,47,62,26,69,69,69,69,69
6120,15,200.0,50.0,3.6,40.0,20.0,30,73,88,26,31,69,69,69,69
6121,7,150.0,50.0,3.9,432.0,186.0,30,73,88,26,31,92,65,69,69
6122,28,400.0,50.0,4.1,91.0,46.0,45,39,84,49,69,69,69,69,69
6123,30,200.0,50.0,3.3,10.0,1.0,30,16,88,26,69,69,69,69,69
6124,29,100.0,50.0,0.0,0.0,0.0,30,68,73,69,69,69,69,69,69
6125,14,250.0,350.0,4.9,4018.0,2922.0,45,73,26,68,69,69,69,69,69
6126,17,100.0,50.0,3.6,9.0,2.0,30,26,67,69,69,69,69,69,69
6127,19,350.0,50.0,4.4,282.0,199.0,30,73,92,47,31,14,69,69,69
6128,15,200.0,50.0,3.7,61.0,24.0,45,73,26,69,69,69,69,69,69
6129,14,100.0,50.0,3.5,38.0,11.0,30,73,26,88,28,69,69,69,69
6130,27,100.0,50.0,2.7,60.0,25.0,45,73,88,69,69,69,69,69,69
6131,17,400.0,50.0,4.0,1652.0,858.0,45,22,28,69,69,69,69,69,69
6132,11,150.0,0.0,2.9,8.0,3.0,30,73,68,69,69,69,69,69,69
6133,19,250.0,50.0,3.7,212.0,101.0,30,26,31,42,14,69,69,69,69
6134,34,100.0,50.0,3.1,6.0,0.0,30,31,69,69,69,69,69,69,69
6135,7,100.0,50.0,4.1,25.0,23.0,30,29,69,69,69,69,69,69,69
6136,4,200.0,50.0,0.0,0.0,0.0,30,73,51,26,69,69,69,69,69
6137,4,150.0,50.0,3.8,66.0,40.0,30,31,73,14,69,69,69,69,69
6138,16,100.0,50.0,3.3,5.0,2.0,45,88,73,26,69,69,69,69,69
6139,28,150.0,50.0,4.1,318.0,235.0,65,73,26,83,67,69,69,69,69
6140,20,100.0,50.0,3.1,4.0,1.0,30,57,69,69,69,69,69,69,69
6141,8,200.0,50.0,0.0,0.0,0.0,30,26,14,69,69,69,69,69,69
6142,24,200.0,50.0,3.8,200.0,94.0,30,31,69,69,69,69,69,69,69
6143,26,250.0,50.0,3.0,13.0,2.0,65,16,26,73,69,69,69,69,69
6144,31,200.0,50.0,3.9,488.0,285.0,45,68,73,69,69,69,69,69,69
6145,4,300.0,50.0,4.5,1094.0,458.0,45,73,26,31,85,20,69,69,69
6146,16,150.0,50.0,3.5,34.0,9.0,65,26,73,69,69,69,69,69,69
6147,30,100.0,50.0,3.3,11.0,8.0,30,26,73,97,69,69,69,69,69
6148,19,150.0,50.0,3.0,9.0,5.0,30,55,31,69,69,69,69,69,69
6149,7,650.0,50.0,3.7,1425.0,840.0,45,26,48,47,86,93,69,69,69
6150,4,100.0,50.0,3.6,52.0,17.0,30,9,31,69,69,69,69,69,69
6151,28,100.0,50.0,3.0,6.0,1.0,30,9,31,29,69,69,69,69,69
6152,26,100.0,50.0,3.2,7.0,5.0,30,88,69,69,69,69,69,69,69
6153,30,200.0,99.0,3.7,132.0,84.0,45,73,28,26,47,69,69,69,69
6154,10,150.0,50.0,3.7,23.0,9.0,30,29,69,69,69,69,69,69,69
6155,32,100.0,50.0,0.0,0.0,0.0,30,26,69,69,69,69,69,69,69
6156,5,200.0,50.0,3.5,23.0,9.0,65,73,69,69,69,69,69,69,69
6157,2,100.0,50.0,0.0,0.0,0.0,30,31,72,67,69,69,69,69,69
6158,27,150.0,50.0,3.9,111.0,67.0,45,22,69,69,69,69,69,69,69
6159,17,200.0,50.0,4.3,388.0,217.0,45,29,85,69,69,69,69,69,69
6160,10,150.0,50.0,3.6,29.0,24.0,30,20,31,69,69,69,69,69,69
6161,18,100.0,50.0,3.2,12.0,6.0,30,64,29,69,69,69,69,69,69
6162,26,100.0,50.0,0.0,0.0,0.0,30,31,72,67,69,69,69,69,69
6163,28,200.0,50.0,0.0,0.0,0.0,30,13,69,69,69,69,69,69,69
6164,15,100.0,50.0,3.3,21.0,7.0,30,57,92,69,69,69,69,69,69
6165,29,250.0,50.0,3.6,76.0,38.0,30,73,26,68,69,69,69,69,69
6166,26,150.0,50.0,0.0,0.0,0.0,30,14,29,69,69,69,69,69,69
6167,5,650.0,50.0,4.0,1731.0,1235.0,45,26,97,5,69,69,69,69,69
6168,6,100.0,50.0,3.3,9.0,4.0,30,26,83,69,69,69,69,69,69
6169,30,150.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
6170,29,200.0,0.0,3.5,371.0,97.0,45,73,26,69,69,69,69,69,69
6171,9,150.0,50.0,0.0,0.0,0.0,30,20,31,29,14,69,69,69,69
6172,10,200.0,50.0,3.6,30.0,14.0,30,31,69,69,69,69,69,69,69
6173,15,100.0,50.0,3.1,4.0,0.0,30,73,69,69,69,69,69,69,69
6174,30,250.0,99.0,3.0,15.0,6.0,45,73,26,88,69,69,69,69,69
6175,31,250.0,50.0,0.0,0.0,0.0,30,26,69,69,69,69,69,69,69
6176,28,100.0,50.0,0.0,0.0,0.0,30,73,26,69,69,69,69,69,69
6177,34,400.0,50.0,4.3,1918.0,1112.0,45,73,72,28,5,69,69,69,69
6178,17,300.0,50.0,4.1,2583.0,1213.0,30,20,29,69,69,69,69,69,69
6179,27,400.0,200.0,3.7,1723.0,1251.0,45,77,31,47,69,69,69,69,69
6180,6,200.0,50.0,0.0,0.0,0.0,30,51,69,69,69,69,69,69,69
6181,31,200.0,50.0,4.4,318.0,142.0,120,9,29,69,69,69,69,69,69
6182,4,200.0,50.0,3.8,97.0,35.0,65,9,31,69,69,69,69,69,69
6183,5,100.0,50.0,3.3,11.0,1.0,45,31,26,69,69,69,69,69,69
6184,30,100.0,50.0,0.0,0.0,0.0,30,73,88,69,69,69,69,69,69
6185,8,200.0,50.0,4.3,250.0,121.0,30,73,26,69,69,69,69,69,69
6186,7,650.0,50.0,3.3,143.0,85.0,45,28,26,73,69,69,69,69,69
6187,17,100.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
6188,21,300.0,50.0,3.5,109.0,32.0,45,73,57,53,69,69,69,69,69
6189,22,50.0,50.0,3.5,12.0,2.0,30,88,69,69,69,69,69,69,69
6190,30,200.0,50.0,3.5,60.0,30.0,30,73,26,69,69,69,69,69,69
6191,15,250.0,50.0,3.4,27.0,11.0,65,26,73,88,69,69,69,69,69
6192,15,550.0,50.0,4.0,965.0,518.0,45,26,58,97,48,69,69,69,69
6193,4,200.0,50.0,4.4,526.0,224.0,45,67,26,98,97,69,69,69,69
6194,32,200.0,50.0,3.1,5.0,0.0,30,26,69,69,69,69,69,69,69
6195,17,150.0,50.0,4.2,195.0,124.0,30,31,69,69,69,69,69,69,69
6196,24,200.0,50.0,3.4,11.0,4.0,30,73,69,69,69,69,69,69,69
6197,9,100.0,50.0,3.7,60.0,23.0,30,55,69,69,69,69,69,69,69
6198,19,400.0,50.0,4.0,723.0,426.0,65,68,26,73,69,69,69,69,69
6199,8,250.0,50.0,4.0,712.0,405.0,45,73,26,68,69,69,69,69,69
6200,10,150.0,50.0,3.9,34.0,24.0,30,29,14,69,69,69,69,69,69
6201,8,150.0,50.0,3.8,100.0,24.0,30,65,92,69,69,69,69,69,69
6202,5,500.0,99.0,4.0,972.0,695.0,65,22,47,28,73,69,69,69,69
6203,5,100.0,50.0,3.5,63.0,7.0,30,73,69,69,69,69,69,69,69
6204,12,200.0,50.0,3.0,11.0,4.0,30,73,29,14,69,69,69,69,69
6205,27,300.0,50.0,4.1,2521.0,1150.0,65,73,26,68,31,69,69,69,69
6206,10,300.0,50.0,3.6,227.0,60.0,45,16,73,69,69,69,69,69,69
6207,17,100.0,50.0,0.0,0.0,0.0,30,88,31,14,69,69,69,69,69
6208,28,200.0,199.0,3.5,35.0,18.0,45,9,73,31,14,29,69,69,69
6209,1,100.0,50.0,2.8,0.0,0.0,30,16,41,73,68,69,69,69,69
6210,20,250.0,50.0,4.3,112.0,33.0,30,73,26,88,69,69,69,69,69
6211,34,450.0,50.0,4.1,2377.0,1479.0,45,26,97,5,69,69,69,69,69
6212,10,250.0,50.0,3.8,672.0,336.0,45,73,68,26,69,69,69,69,69
6213,19,250.0,50.0,3.5,26.0,18.0,45,65,69,69,69,69,69,69,69
6214,34,100.0,50.0,3.1,13.0,5.0,30,88,57,69,69,69,69,69,69
6215,14,250.0,50.0,3.9,1110.0,455.0,65,73,69,69,69,69,69,69,69
6216,5,300.0,50.0,0.0,0.0,0.0,65,31,14,69,69,69,69,69,69
6217,28,200.0,50.0,3.8,604.0,413.0,65,83,51,68,73,69,69,69,69
6218,24,150.0,50.0,3.8,95.0,50.0,30,31,9,29,69,69,69,69,69
6219,4,200.0,50.0,3.6,33.0,14.0,30,73,14,92,69,69,69,69,69
6220,27,100.0,50.0,2.9,10.0,3.0,30,88,69,69,69,69,69,69,69
6221,26,150.0,50.0,0.0,0.0,0.0,30,88,26,60,69,69,69,69,69
6222,7,650.0,50.0,4.3,975.0,511.0,45,5,69,69,69,69,69,69,69
6223,7,350.0,50.0,0.0,0.0,0.0,30,73,26,47,28,46,31,69,69
6224,27,200.0,50.0,3.3,16.0,1.0,30,73,26,31,69,69,69,69,69
6225,12,250.0,50.0,3.9,40.0,24.0,30,22,28,47,66,69,69,69,69
6226,29,200.0,50.0,3.8,18.0,18.0,30,73,26,69,69,69,69,69,69
6227,4,100.0,50.0,3.0,26.0,9.0,30,88,73,69,69,69,69,69,69
6228,30,100.0,50.0,3.6,30.0,10.0,45,31,92,69,69,69,69,69,69
6229,25,200.0,50.0,4.0,69.0,46.0,30,84,47,21,62,69,69,69,69
6230,19,200.0,50.0,3.6,48.0,19.0,45,29,14,39,69,69,69,69,69
6231,4,150.0,50.0,4.2,401.0,223.0,45,83,73,16,69,69,69,69,69
6232,9,150.0,50.0,3.4,31.0,9.0,45,31,69,69,69,69,69,69,69
6233,34,200.0,50.0,4.3,133.0,88.0,30,31,28,69,69,69,69,69,69
6234,34,250.0,50.0,3.8,47.0,31.0,30,73,26,68,69,69,69,69,69
6235,5,100.0,50.0,3.8,41.0,25.0,30,29,69,69,69,69,69,69,69
6236,4,100.0,50.0,0.0,0.0,0.0,30,88,69,69,69,69,69,69,69
6237,14,300.0,50.0,3.6,81.0,32.0,45,73,68,26,69,69,69,69,69
6238,10,250.0,50.0,3.5,28.0,11.0,30,73,56,69,69,69,69,69,69
6239,26,150.0,50.0,3.5,30.0,12.0,30,16,69,69,69,69,69,69,69
6240,34,100.0,50.0,0.0,0.0,0.0,30,26,31,69,69,69,69,69,69
6241,9,600.0,50.0,3.6,74.0,24.0,30,73,68,28,26,69,69,69,69
6242,34,100.0,50.0,0.0,0.0,0.0,30,88,31,69,69,69,69,69,69
6243,29,200.0,50.0,4.2,71.0,56.0,30,26,67,83,69,69,69,69,69
6244,28,250.0,50.0,3.9,140.0,89.0,45,77,47,28,31,69,69,69,69
6245,5,100.0,50.0,3.1,4.0,0.0,30,83,26,69,69,69,69,69,69
6246,7,200.0,50.0,3.9,348.0,161.0,45,73,26,69,69,69,69,69,69
6247,1,150.0,50.0,2.9,11.0,3.0,30,9,31,29,69,69,69,69,69
6248,11,50.0,0.0,3.3,30.0,7.0,30,88,69,69,69,69,69,69,69
6249,10,200.0,50.0,3.6,22.0,10.0,45,73,26,88,31,69,69,69,69
6250,24,100.0,50.0,3.6,411.0,223.0,45,92,29,69,69,69,69,69,69
